CustomerKey,Frequency_x,Recency_x,Monetary_x,R_score_x,F_score_x,M_score_x,RFM_score_x,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Frequency_y,Recency_y,Monetary_y,R_score_y,F_score_y,M_score_y,RFM_score_y,Segment
26738,2,397,37.378,5,1,1,7,,Katherine,Simmons,1989-09-14 08:38:24,Single,Female,katherine41@adventure-works.com,44000.0,4,0,High School,Professional,Y,2023-11-29,5-10 Miles,2,397,37.378,5,1,1,7,New Customers
26739,3,668,68.167,1,2,2,5,,Corey,Shen,1987-12-27 23:02:24,Married,Male,corey2@adventure-works.com,66000.0,4,4,Bachelors,Professional,Y,2023-03-03,10+ Miles,3,668,68.167,1,2,2,5,At Risk
26740,3,451,2132.3170000000005,4,2,4,10,,Donald,Lopez,1993-10-24 09:36:00,Married,Male,donald18@adventure-works.com,66000.0,3,2,Bachelors,Professional,N,2022-08-23,0-1 Miles,3,451,2132.3170000000005,4,2,4,10,Big Spenders
26741,1,507,76.989,3,1,2,6,,Nichole,Pal,1991-10-11 20:09:36,Married,Female,nichole12@adventure-works.com,99000.00000000001,3,3,Bachelors,Professional,Y,2023-08-11,0-1 Miles,1,507,76.989,3,1,2,6,At Risk
26742,1,456,76.989,4,1,2,7,,James,Collins,1944-11-11 07:40:48,Married,Male,james52@adventure-works.com,77000.0,3,0,Partial College,Skilled Manual,Y,2023-10-01,5-10 Miles,1,456,76.989,4,1,2,7,Others
26743,5,680,1509.1450000000002,1,4,4,9,,Derek,Chande,1985-07-30 12:28:48,Single,Male,derek13@adventure-works.com,77000.0,1,0,Partial College,Skilled Manual,Y,2022-08-12,5-10 Miles,5,680,1509.1450000000002,1,4,4,9,Big Spenders
26744,3,434,2132.3170000000005,4,2,4,10,,Mitchell,Yuan,1992-05-01 20:09:36,Married,Male,mitchell6@adventure-works.com,66000.0,1,0,Bachelors,Professional,Y,2022-07-30,5-10 Miles,3,434,2132.3170000000005,4,2,4,10,Big Spenders
26745,4,454,2125.7060000000006,4,3,4,11,,Valerie,Huang,1986-04-11 17:16:48,Married,Female,valerie7@adventure-works.com,66000.0,1,0,Bachelors,Professional,Y,2022-08-21,5-10 Miles,4,454,2125.7060000000006,4,3,4,11,Most valuable
26746,5,449,2201.5950000000003,4,4,4,12,,Amber,Adams,1990-07-29 04:48:00,Single,Female,amber16@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,N,2022-08-06,0-1 Miles,5,449,2201.5950000000003,4,4,4,12,Most valuable
26747,3,445,2132.3170000000005,4,2,4,10,,Candice,Cai,1990-06-24 09:36:00,Single,Female,candice5@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,N,2022-08-13,0-1 Miles,3,445,2132.3170000000005,4,2,4,10,Big Spenders
26748,3,680,1493.767,1,2,4,7,,Stacey,She,1990-02-17 23:02:24,Single,Female,stacey24@adventure-works.com,110000.00000000001,0,0,Graduate Degree,Management,N,2022-08-10,0-1 Miles,3,680,1493.767,1,2,4,7,Big Spenders
26749,2,702,1455.2780000000002,1,1,4,6,,Rafael,Sun,1990-09-03 03:50:24,Married,Male,rafael14@adventure-works.com,110000.00000000001,0,0,Bachelors,Professional,N,2022-08-02,2-5 Miles,2,702,1455.2780000000002,1,1,4,6,Big Spenders
26750,3,443,2132.3170000000005,4,2,4,10,,Randall,Alvarez,1983-01-20 07:40:48,Single,Male,randall6@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,N,2022-09-21,0-1 Miles,3,443,2132.3170000000005,4,2,4,10,Big Spenders
26751,2,444,2093.8280000000004,4,1,4,9,,Mallory,Serrano,1989-12-16 03:50:24,Single,Female,mallory3@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-09-15,5-10 Miles,2,444,2093.8280000000004,4,1,4,9,Big Spenders
26752,4,452,2109.2060000000006,4,3,4,11,,Henry,Perez,1990-02-17 23:02:24,Married,Male,henry22@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-08-27,5-10 Miles,4,452,2109.2060000000006,4,3,4,11,Most valuable
26753,3,416,2153.2170000000006,4,2,4,10,,Summer,Patel,1989-12-13 20:09:36,Single,Female,summer3@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,N,2022-08-27,0-1 Miles,3,416,2153.2170000000006,4,2,4,10,Big Spenders
26754,3,407,2132.3170000000005,5,2,4,11,,Candice,Zimmerman,1983-10-21 01:55:12,Single,Female,candice3@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-09-17,5-10 Miles,3,407,2132.3170000000005,5,2,4,11,Big Spenders
26755,2,383,136.37800000000001,5,1,3,9,,Brendan,Jai,1989-03-20 21:07:12,Married,Male,brendan9@adventure-works.com,88000.0,5,5,Bachelors,Professional,Y,2023-12-13,1-2 Miles,2,383,136.37800000000001,5,1,3,9,New Customers
26756,2,466,86.878,4,1,2,7,,Brooke,Gray,1989-06-27 11:31:12,Single,Female,brooke6@adventure-works.com,88000.0,5,5,Bachelors,Professional,Y,2023-09-21,1-2 Miles,2,466,86.878,4,1,2,7,Others
26757,3,650,1478.9170000000001,1,2,4,7,,Evan,Rivera,1981-12-31 04:48:00,Single,Male,evan18@adventure-works.com,99000.00000000001,1,0,Bachelors,Professional,Y,2022-09-17,2-5 Miles,3,650,1478.9170000000001,1,2,4,7,Big Spenders
26758,2,661,1455.2780000000002,1,1,4,6,,Damien,Zhang,1981-12-17 06:43:12,Single,Male,damien0@adventure-works.com,110000.00000000001,5,0,Bachelors,Professional,Y,2022-09-23,5-10 Miles,2,661,1455.2780000000002,1,1,4,6,Big Spenders
26759,2,534,136.37800000000001,3,1,3,7,,Hailey,Allen,1986-08-05 17:16:48,Married,Female,hailey62@adventure-works.com,77000.0,0,0,Bachelors,Professional,N,2023-07-15,0-1 Miles,2,534,136.37800000000001,3,1,3,7,At Risk
26760,2,658,1455.2780000000002,1,1,4,6,,Katherine,Butler,2000-01-30 01:55:12,Single,Female,katherine40@adventure-works.com,77000.0,0,0,Bachelors,Professional,N,2022-09-09,5-10 Miles,2,658,1455.2780000000002,1,1,4,6,Big Spenders
26761,3,406,2132.3170000000005,5,2,4,11,,Tabitha,Prasad,1985-11-01 11:31:12,Married,Female,tabitha7@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-09-13,5-10 Miles,3,406,2132.3170000000005,5,2,4,11,Big Spenders
26762,2,611,146.839,2,1,3,6,,Rachael,Perez,1985-07-25 21:07:12,Married,Female,rachael20@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,N,2023-04-29,0-1 Miles,2,611,146.839,2,1,3,6,At Risk
26763,3,423,2153.2170000000006,4,2,4,10,,Grant,Shen,1984-03-24 12:28:48,Married,Male,grant4@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-09-07,5-10 Miles,3,423,2153.2170000000006,4,2,4,10,Big Spenders
26764,3,415,2132.3170000000005,4,2,4,10,,Alvin,Li,1984-03-19 21:07:12,Married,Male,alvin4@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-08-29,5-10 Miles,3,415,2132.3170000000005,4,2,4,10,Big Spenders
26765,2,659,86.878,1,1,2,4,,Dominique,Chandra,1984-04-14 09:36:00,Single,Female,dominique2@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-03-12,5-10 Miles,2,659,86.878,1,1,2,4,At Risk
26766,2,414,86.878,4,1,2,7,,Jodi,Andersen,1991-04-09 05:45:36,Married,Female,jodi13@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-11-12,10+ Miles,2,414,86.878,4,1,2,7,Others
26767,3,647,1465.1670000000001,1,2,4,7,,Alisha,Goel,1999-07-08 18:14:24,Single,Female,alisha44@adventure-works.com,77000.0,1,0,Partial College,Skilled Manual,N,2022-09-07,0-1 Miles,3,647,1465.1670000000001,1,2,4,7,Big Spenders
26768,5,651,1509.1450000000002,1,4,4,9,,Cristina,Shen,1980-07-19 01:55:12,Married,Female,cristina2@adventure-works.com,77000.0,1,0,Partial College,Skilled Manual,Y,2022-09-06,5-10 Miles,5,651,1509.1450000000002,1,4,4,9,Big Spenders
26769,2,486,41.019,3,1,1,5,,Holly,Sai,1955-07-14 22:04:48,Married,Female,holly7@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2023-09-01,5-10 Miles,2,486,41.019,3,1,1,5,At Risk
26770,1,455,76.989,4,1,2,7,,Katie,Ashe,1983-05-19 19:12:00,Married,Female,katie24@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-10-02,10+ Miles,1,455,76.989,4,1,2,7,Others
26771,1,657,76.989,1,1,2,4,,Eric,Shan,1983-06-01 13:26:24,Married,Male,eric39@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-03-14,10+ Miles,1,657,76.989,1,1,2,4,At Risk
26772,2,365,136.37800000000001,5,1,3,9,,Jamie,Hu,1983-02-02 01:55:12,Married,Female,jamie24@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-12-31,5-10 Miles,2,365,136.37800000000001,5,1,3,9,New Customers
26773,1,655,76.989,1,1,2,4,,Meghan,Martin,1989-07-18 08:38:24,Married,Female,meghan0@adventure-works.com,77000.0,5,4,Partial College,Skilled Manual,Y,2023-03-16,10+ Miles,1,655,76.989,1,1,2,4,At Risk
26774,3,655,1465.1670000000001,1,2,4,7,,Arianna,Ross,1999-05-21 00:57:36,Married,Female,arianna4@adventure-works.com,77000.0,1,0,Partial College,Skilled Manual,Y,2022-09-14,5-10 Miles,3,655,1465.1670000000001,1,2,4,7,Big Spenders
26775,3,374,97.878,5,2,2,9,,Riley,Bryant,2002-06-05 07:40:48,Married,Female,riley15@adventure-works.com,33000.0,0,0,High School,Skilled Manual,Y,2023-12-22,5-10 Miles,3,374,97.878,5,2,2,9,New Customers
26776,2,589,28.028,2,1,1,4,,Jenny,Guo,2002-05-05 00:00:00,Single,Female,jenny19@adventure-works.com,33000.0,0,0,High School,Skilled Manual,Y,2023-05-21,5-10 Miles,2,589,28.028,2,1,1,4,At Risk
26777,3,555,75.867,2,2,2,6,,Andrew,Clark,2006-11-08 08:38:24,Single,Male,andrew26@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-06-24,5-10 Miles,3,555,75.867,2,2,2,6,At Risk
26778,2,450,37.378,4,1,1,6,,Sierra,Perez,2000-11-02 07:40:48,Single,Female,sierra11@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-10-07,5-10 Miles,2,450,37.378,4,1,1,6,Others
26779,2,493,28.028,3,1,1,5,,Alexandra,Henderson,2006-08-24 23:02:24,Married,Female,alexandra28@adventure-works.com,33000.0,0,0,High School,Skilled Manual,N,2023-08-25,0-1 Miles,2,493,28.028,3,1,1,5,At Risk
26780,3,456,87.417,4,2,2,8,,Julia,Butler,2006-03-27 03:50:24,Single,Female,julia80@adventure-works.com,33000.0,0,0,High School,Skilled Manual,Y,2023-10-01,5-10 Miles,3,456,87.417,4,2,2,8,Others
26781,4,352,121.506,5,3,3,11,,Jan,Cox,2006-01-15 09:36:00,Married,Female,jan8@adventure-works.com,33000.0,0,0,High School,Skilled Manual,Y,2024-01-13,5-10 Miles,4,352,121.506,5,3,3,11,Others
26782,1,1280,769.0080200000001,1,1,3,5,,Seth,Lewis,2006-12-24 18:14:24,Single,Male,seth20@adventure-works.com,33000.0,0,0,High School,Skilled Manual,N,2021-06-29,0-1 Miles,1,1280,769.0080200000001,1,1,3,5,At Risk
26783,3,363,97.867,5,2,2,9,,Juan,Torres,2006-06-23 07:40:48,Married,Male,juan14@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2024-01-02,0-1 Miles,3,363,97.867,5,2,2,9,New Customers
26784,3,654,97.86700000000002,1,2,2,5,,Walter,Torres,1967-07-30 15:21:36,Single,Male,walter5@adventure-works.com,11000.0,5,0,High School,Skilled Manual,Y,2023-03-17,5-10 Miles,3,654,97.86700000000002,1,2,2,5,At Risk
26785,3,594,82.47800000000001,2,2,2,6,,Raul,Raje,1957-01-24 00:57:36,Married,Male,raul11@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2023-05-16,5-10 Miles,3,594,82.47800000000001,2,2,2,6,At Risk
26786,1,907,2278.5615600000006,1,1,4,6,,Seth,Smith,2004-03-11 06:43:12,Single,Male,seth0@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2022-07-07,0-1 Miles,1,907,2278.5615600000006,1,1,4,6,Big Spenders
26787,3,347,66.517,5,2,2,9,,Austin,Moore,2004-08-04 10:33:36,Single,Male,austin45@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2024-01-18,5-10 Miles,3,347,66.517,5,2,2,9,New Customers
26788,3,696,39.897,1,2,1,4,,Destiny,Howard,2004-03-22 21:07:12,Single,Female,destiny37@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2023-02-03,5-10 Miles,3,696,39.897,1,2,1,4,At Risk
26789,1,1244,769.0080200000001,1,1,3,5,,Chase,Morris,2004-10-21 03:50:24,Single,Male,chase19@adventure-works.com,44000.0,0,0,High School,Skilled Manual,N,2021-08-04,0-1 Miles,1,1244,769.0080200000001,1,1,3,5,At Risk
26790,3,437,30.547,4,2,1,7,,Chloe,Cook,2002-10-24 20:09:36,Single,Female,chloe50@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2023-10-20,5-10 Miles,3,437,30.547,4,2,1,7,Others
26791,2,499,28.028,3,1,1,5,,Kelvin,Nath,2003-08-17 19:12:00,Single,Male,kelvin15@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2023-08-19,5-10 Miles,2,499,28.028,3,1,1,5,At Risk
26792,3,641,202.928,1,2,3,6,,Casey,Torres,2003-02-23 15:21:36,Single,Male,casey35@adventure-works.com,33000.0,0,0,Partial High School,Clerical,N,2023-03-30,0-1 Miles,3,641,202.928,1,2,3,6,At Risk
26793,3,409,97.867,5,2,2,9,,Jesse,Nelson,2002-11-22 20:09:36,Single,Male,jesse34@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-11-17,5-10 Miles,3,409,97.867,5,2,2,9,New Customers
26794,4,536,48.642,3,3,2,8,,Michele,Dominguez,2006-01-06 02:52:48,Married,Female,michele46@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-07-13,5-10 Miles,4,536,48.642,3,3,2,8,Others
26795,4,417,2191.7060000000006,4,3,4,11,,Elijah,Shan,1960-05-06 07:40:48,Married,Male,elijah5@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2022-10-25,5-10 Miles,4,417,2191.7060000000006,4,3,4,11,Most valuable
26796,3,415,2153.2170000000006,4,2,4,10,,Warren,Raji,1961-02-22 15:21:36,Single,Male,warren12@adventure-works.com,44000.0,2,0,Bachelors,Management,Y,2022-10-07,5-10 Miles,3,415,2153.2170000000006,4,2,4,10,Big Spenders
26797,3,417,2153.2170000000006,4,2,4,10,,Marshall,Hu,1969-12-08 12:28:48,Single,Male,marshall18@adventure-works.com,44000.0,2,0,Bachelors,Management,N,2022-10-13,0-1 Miles,3,417,2153.2170000000006,4,2,4,10,Big Spenders
26798,1,514,31.889,3,1,1,5,,Jeremiah,Garcia,2001-07-09 17:16:48,Married,Male,jeremiah7@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-08-04,5-10 Miles,1,514,31.889,3,1,1,5,At Risk
26799,1,413,31.889,4,1,1,6,,Ryan,Russell,2002-04-28 00:57:36,Married,Male,ryan23@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,Y,2023-11-13,5-10 Miles,1,413,31.889,4,1,1,6,Others
26800,3,525,75.867,3,2,2,7,,Lauren,Lewis,2002-05-18 22:04:48,Single,Female,lauren39@adventure-works.com,44000.0,0,0,Partial College,Skilled Manual,N,2023-07-24,1-2 Miles,3,525,75.867,3,2,2,7,At Risk
26801,1,905,2254.00802,1,1,4,6,,Wyatt,Washington,2002-02-15 02:52:48,Married,Male,wyatt63@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,Y,2022-07-09,5-10 Miles,1,905,2254.00802,1,1,4,6,Big Spenders
26802,1,549,5.489000000000001,2,1,1,4,,Lucas,Sanders,2001-05-02 06:43:12,Single,Male,lucas74@adventure-works.com,44000.0,0,0,High School,Skilled Manual,Y,2023-06-30,5-10 Miles,1,549,5.489000000000001,2,1,1,4,At Risk
26803,3,523,97.867,3,2,2,7,,Xavier,Bennett,1999-04-16 05:45:36,Married,Male,xavier64@adventure-works.com,55000.00000000001,0,0,Partial College,Skilled Manual,Y,2023-07-26,5-10 Miles,3,523,97.867,3,2,2,7,At Risk
26804,4,556,48.642,2,3,2,7,,Trinity,Sanders,2000-03-03 17:16:48,Single,Female,trinity3@adventure-works.com,55000.00000000001,0,0,Partial College,Skilled Manual,Y,2023-06-23,5-10 Miles,4,556,48.642,2,3,2,7,Others
26805,1,907,2278.5615600000006,1,1,4,6,,Alexandria,Reed,1998-11-26 21:07:12,Single,Female,alexandria41@adventure-works.com,66000.0,0,0,Partial College,Skilled Manual,N,2022-07-07,1-2 Miles,1,907,2278.5615600000006,1,1,4,6,Big Spenders
26806,1,504,5.489000000000001,3,1,1,5,,Caleb,Mitchell,1995-12-09 10:33:36,Married,Male,caleb41@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,Y,2023-08-14,2-5 Miles,1,504,5.489000000000001,3,1,1,5,At Risk
26807,3,695,75.867,1,2,2,5,,Angel,Hall,1995-11-30 03:50:24,Single,Male,angel43@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,Y,2023-02-04,2-5 Miles,3,695,75.867,1,2,2,5,At Risk
26808,2,393,37.378,5,1,1,7,,Kimberly,Howard,1995-03-09 12:28:48,Single,Female,kimberly15@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,Y,2023-12-03,2-5 Miles,2,393,37.378,5,1,1,7,New Customers
26809,4,602,130.856,2,3,3,8,,Julia,Morgan,1989-09-15 12:28:48,Single,Female,julia50@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,N,2023-05-08,0-1 Miles,4,602,130.856,2,3,3,8,Others
26810,3,351,74.72300000000001,5,2,2,9,,Melanie,Stewart,1995-07-11 15:21:36,Single,Female,melanie46@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,N,2024-01-14,0-1 Miles,3,351,74.72300000000001,5,2,2,9,New Customers
26811,1,904,2278.5615600000006,1,1,4,6,,Rachael,Sanchez,1995-12-25 16:19:12,Single,Female,rachael19@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,Y,2022-07-10,10+ Miles,1,904,2278.5615600000006,1,1,4,6,Big Spenders
26812,3,543,64.31700000000001,3,2,2,7,,James,Hernandez,1989-07-11 09:36:00,Married,Male,james68@adventure-works.com,55000.00000000001,3,3,Bachelors,Skilled Manual,Y,2023-07-06,10+ Miles,3,543,64.31700000000001,3,2,2,7,At Risk
26813,3,423,64.31700000000001,4,2,2,8,,Xavier,Diaz,1989-05-08 14:24:00,Single,Male,xavier62@adventure-works.com,55000.00000000001,4,4,Bachelors,Skilled Manual,N,2023-11-03,0-1 Miles,3,423,64.31700000000001,4,2,2,8,Others
26814,1,902,2254.00802,1,1,4,6,,Alex,Hernandez,1989-01-10 06:43:12,Married,Male,alex49@adventure-works.com,66000.0,0,0,Graduate Degree,Professional,Y,2022-07-12,2-5 Miles,1,902,2254.00802,1,1,4,6,Big Spenders
26815,1,883,2254.00802,1,1,4,6,,Erin,Cox,1989-02-12 22:04:48,Married,Female,erin15@adventure-works.com,66000.0,0,0,Graduate Degree,Professional,Y,2022-07-31,2-5 Miles,1,883,2254.00802,1,1,4,6,Big Spenders
26816,2,412,1909.5780000000002,4,1,4,9,,Ronnie,Wu,1992-06-04 11:31:12,Married,Male,ronnie6@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2023-11-14,0-1 Miles,2,412,1909.5780000000002,4,1,4,9,Big Spenders
26817,3,577,609.3670000000001,2,2,3,7,,Melvin,Ashe,1999-07-09 22:04:48,Single,Male,melvin21@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2023-06-02,0-1 Miles,3,577,609.3670000000001,2,2,3,7,At Risk
26818,4,451,2647.744,4,3,4,11,,Eduardo,Coleman,1997-12-13 21:07:12,Single,Male,eduardo50@adventure-works.com,11000.0,3,3,High School,Manual,Y,2023-10-06,0-1 Miles,4,451,2647.744,4,3,4,11,Most valuable
26819,4,382,76.406,5,3,2,10,,Devin,Mitchell,1991-03-19 08:38:24,Married,Male,devin34@adventure-works.com,11000.0,3,3,High School,Manual,Y,2023-12-14,0-1 Miles,4,382,76.406,5,3,2,10,Others
26820,1,363,4.389,5,1,1,7,,Carol,Nath,1991-06-08 13:26:24,Married,Female,carol9@adventure-works.com,11000.0,3,3,Partial High School,Manual,Y,2024-01-02,0-1 Miles,1,363,4.389,5,1,1,7,New Customers
26821,3,575,30.547,2,2,1,5,,Tamara,Guo,1991-03-19 08:38:24,Married,Female,tamara7@adventure-works.com,11000.0,4,4,Partial High School,Manual,Y,2023-06-04,0-1 Miles,3,575,30.547,2,2,1,5,At Risk
26822,5,403,2686.233,5,4,4,13,,Cindy,Gonzalez,1991-03-05 10:33:36,Single,Female,cindy17@adventure-works.com,22000.0,1,1,Partial College,Manual,Y,2023-11-23,2-5 Miles,5,403,2686.233,5,4,4,13,Most valuable
26823,2,384,2660.9660000000003,5,1,4,10,,Kaitlin,Raman,1991-06-08 13:26:24,Single,Female,kaitlin12@adventure-works.com,33000.0,1,1,Bachelors,Clerical,N,2023-12-12,0-1 Miles,2,384,2660.9660000000003,5,1,4,10,Big Spenders
26824,4,592,624.5360000000001,2,3,3,8,,Theresa,Blanco,1990-02-04 00:57:36,Single,Female,theresa11@adventure-works.com,11000.0,4,4,Partial High School,Manual,Y,2023-05-18,0-1 Miles,4,592,624.5360000000001,2,3,3,8,Others
26825,3,704,1351.713,1,2,4,7,,Jamie,Jimenez,1997-02-28 00:57:36,Married,Male,jamie29@adventure-works.com,11000.0,4,4,Partial High School,Manual,Y,2023-01-26,0-1 Miles,3,704,1351.713,1,2,4,7,Big Spenders
26826,4,732,1361.602,1,3,4,8,,Kendra,Romero,1996-11-08 16:19:12,Single,Female,kendra9@adventure-works.com,11000.0,5,5,Partial High School,Manual,Y,2022-12-29,0-1 Miles,4,732,1361.602,1,3,4,8,Big Spenders
26827,2,429,1926.0780000000002,4,1,4,9,,Renee,Rubio,1991-02-07 22:04:48,Single,Female,renee19@adventure-works.com,44000.0,0,0,Bachelors,Clerical,N,2023-10-28,0-1 Miles,2,429,1926.0780000000002,4,1,4,9,Big Spenders
26828,4,423,1905.486,4,3,4,11,,Stephanie,Rivera,2004-07-01 19:12:00,Married,Female,stephanie13@adventure-works.com,44000.0,0,0,Bachelors,Clerical,Y,2023-11-03,0-1 Miles,4,423,1905.486,4,3,4,11,Most valuable
26829,3,373,1901.0970000000002,5,2,4,11,,Morgan,Evans,1998-04-07 17:16:48,Married,Female,morgan0@adventure-works.com,44000.0,0,0,Bachelors,Clerical,Y,2023-12-23,0-1 Miles,3,373,1901.0970000000002,5,2,4,11,Big Spenders
26830,3,583,609.3670000000001,2,2,3,7,,Levi,Perez,1990-09-24 00:57:36,Married,Male,levi19@adventure-works.com,33000.0,1,1,Bachelors,Clerical,Y,2023-05-27,2-5 Miles,3,583,609.3670000000001,2,2,3,7,At Risk
26831,2,718,1391.324,1,1,4,6,,Drew,Raje,1990-02-01 17:16:48,Married,Male,drew15@adventure-works.com,33000.0,1,1,Bachelors,Clerical,Y,2023-01-12,2-5 Miles,2,718,1391.324,1,1,4,6,Big Spenders
26832,3,338,88.517,5,2,2,9,,Kate,Xie,1996-05-15 04:48:00,Married,Female,kate2@adventure-works.com,33000.0,1,1,Bachelors,Skilled Manual,Y,2024-01-27,0-1 Miles,3,338,88.517,5,2,2,9,New Customers
26833,2,563,6.908,2,1,1,4,,Kelvin,Rai,1989-12-05 17:16:48,Married,Male,kelvin14@adventure-works.com,33000.0,1,1,Bachelors,Skilled Manual,Y,2023-06-16,0-1 Miles,2,563,6.908,2,1,1,4,At Risk
26834,2,519,6.908,3,1,1,5,,Teresa,Romero,1990-01-29 05:45:36,Married,Female,teresa9@adventure-works.com,33000.0,1,1,Bachelors,Skilled Manual,Y,2023-07-30,0-1 Miles,2,519,6.908,3,1,1,5,At Risk
26835,3,418,75.867,4,2,2,8,,Kyle,Turner,1995-02-17 19:12:00,Married,Male,kyle35@adventure-works.com,11000.0,4,3,Partial High School,Manual,Y,2023-11-08,0-1 Miles,3,418,75.867,4,2,2,8,Others
26836,2,354,42.87800000000001,5,1,1,7,,Hector,Diaz,1989-03-29 00:00:00,Single,Male,hector1@adventure-works.com,22000.0,2,2,High School,Manual,N,2024-01-11,0-1 Miles,2,354,42.87800000000001,5,1,1,7,New Customers
26837,2,598,603.878,2,1,3,6,,Albert,Martin,1988-12-08 19:12:00,Married,Male,albert3@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-05-12,0-1 Miles,2,598,603.878,2,1,3,6,At Risk
26838,3,683,39.897,1,2,1,4,,Cassie,Shan,1989-10-20 07:40:48,Single,Female,cassie9@adventure-works.com,22000.0,2,2,High School,Manual,N,2023-02-16,0-1 Miles,3,683,39.897,1,2,1,4,At Risk
26839,4,593,85.756,2,3,2,7,,Jeremy,Nelson,1988-11-19 01:55:12,Single,Male,jeremy12@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-05-17,0-1 Miles,4,593,85.756,2,3,2,7,Others
26840,2,438,37.378,4,1,1,6,,Eric,Yang,1995-05-08 20:09:36,Married,Male,eric35@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-10-19,0-1 Miles,2,438,37.378,4,1,1,6,Others
